Roussillon;NAMEplace
Saintonge;NAMEplace
Saône-et-Loire;NAMEplace
Sarthe;NAMEplace
Savoie;NAMEplace
Ségalas;NAMEplace
Seine-et-Marne;NAMEplace
Seine-Maritime;NAMEplace
Seine-Saint-Denis;NAMEplace
Sillon de Bretagne;NAMEplace
Sologne;NAMEplace
Somme;NAMEplace
Tarn;NAMEplace
Tarn-et-Garonne;NAMEplace
Territoire de Belfort;NAMEplace
Thiérache;NAMEplace
Touraine;NAMEplace
Trégorrois;NAMEplace
Tricastin;NAMEplace
Trièves;NAMEplace
Val-d’Oise;NAMEplace
Val-de-Marne;NAMEplace
Val-de-Vire;NAMEplace
Var;NAMEplace
Vaucluse;NAMEplace
Velay;NAMEplace
Vendée;NAMEplace
Vendomois;NAMEplace
Veron;NAMEplace
Vienne;NAMEplace
Vimeu;NAMEplace
Vosges;NAMEplace
Wateringues;NAMEplace
Yonne;NAMEplace
Yvelines;NAMEplace
